LPS,MechanicalStiffness,MechanicalStretch,BioelectricDepolarization,Caerulein,TGFbeta,Factin,Piezo1,CaMKII,PKD,ARID1A,mTORC1,Autophagy,SLC5A8,Butyrate,NFkB,PU1,YAP_TAZ,TEAD,Smad3,MyoD,Oct4,AP1,MEF2,Sox9,HDAC4,HDAC5,HDAC1_3,SWI_SNF,LatentEnhancer,H3K4me1,H3K27ac,inhba_RRE,Paligenosis,Metaplasia,Blastema,InnateMemory,Fibrosis,Hypertrophy,Regeneration,Pluripotency,MyogenicDiff,ADM,label,dataset,pathway,assay
0.0,0.0,0.0,0.0,1.0,0.0,0.6027205594767587,0.0,0.0,0.0,0.0,0.8382884148792384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894694394593512,0.0,0.5160926954333117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4721331580660467,0.0,0.1293377992322592,0.0,0.189626100500141,0.0732241013270855,0.0,0.0,0.0,0.1092360470520303,0.0,0.0700482917096436,0.1951859304357091,0.1316031172424399,0.0,0.0,0.5193001456588112,0.0,0.6331571170152354,0.0687349207354686,0.0,0.0,0.1542936418488054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4142514794851761,0.0,0.1592685482192407,0.0,0.2676299836660081,0.231968695403589,0.0908534363700394,0.0,0.0,0.0,0.0,0.1601429217861625,0.0,0.0,0.0,0.0,0.1570721459102106,0.0,0.5267504320654732,0.0,0.0,0.086565245351429,0.2330832363171671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526548311053551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4604182164055183,0.0,0.0,0.0,0.1922538772163048,0.2428620157333471,0.0,0.0,0.0,0.1951487958686827,0.0,0.2323288236381377,0.3244591633764804,0.0,0.0,0.0,0.1850009925708253,0.0,0.3156031958280473,0.2279727726055818,0.0,0.0,0.1963960275102886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.2821397956977303,0.0,0.0,0.3051070585698023,0.2150322287822584,0.271636449084131,0.0,0.0,0.0,0.0,0.0,0.2598552782426387,0.2213369654168371,0.0,0.0,0.0,0.3392491198809373,0.0,0.9033867068709512,0.0,0.2311893398180179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5071660686974927,0.0,0.0,0.0,0.2477148626106768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453839532892886,0.0,0.3824046662549964,0.0,0.0,0.2955623998916357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4334111175561333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075247671209983,0.0,0.497105719827008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3429389910158519,0.0,0.2286423487290989,0.0,0.190242004336079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232646960169378,0.0,0.0,0.4639050370042205,0.0,0.546187853464334,0.2255871133654353,0.2045364252474482,0.2269883315404385,0.1943408084049413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.6122880643717358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263358011826866,0.0,0.269457621820805,0.0,0.0,0.0,0.0,0.6580382967615921,0.0,0.4603006642947274,0.2644054241064534,0.0,0.2660477594344791,0.3652956563785947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
