LPS,MechanicalStiffness,MechanicalStretch,BioelectricDepolarization,Caerulein,TGFbeta,Factin,Piezo1,CaMKII,PKD,ARID1A,mTORC1,Autophagy,SLC5A8,Butyrate,NFkB,PU1,YAP_TAZ,TEAD,Smad3,MyoD,Oct4,AP1,MEF2,Sox9,HDAC4,HDAC5,HDAC1_3,SWI_SNF,LatentEnhancer,H3K4me1,H3K27ac,inhba_RRE,Paligenosis,Metaplasia,Blastema,InnateMemory,Fibrosis,Hypertrophy,Regeneration,Pluripotency,MyogenicDiff,ADM,label,dataset,pathway,assay
0.0,0.0,0.0,0.0,1.0,0.0,0.749038076189716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7496103998238811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4490945166774031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5594309454540747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300599272572962,0.0,0.6681440730226195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5834260305638764,0.0865863778199754,0.0984111805395282,0.0,0.3310876757369038,0.1034376559005985,0.0,0.0,0.0,0.0,0.0,0.178944405269371,0.0,0.1810844288416669,0.0,0.0,0.4750880069691716,0.0,0.4975346165958008,0.0970961602878753,0.159204150857096,0.0,0.2569364293424938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376700888095634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.6041468715129644,0.0,0.0,0.2090414461853719,0.1473274603734651,0.0,0.0,0.0,0.0,0.1495458864422552,0.0,0.0,0.0,0.0,0.0,0.0,0.678184376514656,0.0,0.3489464717171593,0.0,0.2692179145899471,0.1757845988690563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.7357566418175546,0.0,0.6179833593099335,0.0,0.0,0.0,0.0,0.0,0.0,0.5219360443401947,0.0,0.0,0.0,0.0,0.0,0.0,0.4183360552868392,0.0,0.7799135701592584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4374875613324027,0.0623107687788146,0.0708203353719002,0.0836096523970105,0.2273101341561514,0.1380449690368167,0.0,0.0,0.0,0.1555464501566323,0.0,0.0712091342273057,0.1577319710483739,0.0,0.0,0.0,0.3583216874296413,0.0,0.5427913207017703,0.0,0.1647530957433751,0.1303866763947411,0.2945230359337574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3648645728287681,0.0,0.1458602675428215,0.0,0.0,0.1533102649612412,0.0,0.0,0.0,0.0,0.0,0.0,0.2172777165180353,0.0,0.0,0.0,0.0712280664959694,0.0,0.4650774208723068,0.0,0.0,0.1448051026050947,0.215636555239546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.652841415185827,0.0,0.1550245153401779,0.0,0.3573398604429774,0.0890037166461401,0.0,0.0,0.0,0.0715178455506278,0.0,0.0,0.0725227141633532,0.0861617722988727,0.0,0.0,0.4228180980312804,0.0,0.6088994541602427,0.0835471285814419,0.0757509184137437,0.1539030554948708,0.2275930517660268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
